No disposition;Nature mutation;Valeur fonciere;No voie;Code type de voie;Type de voie;Code voie;Voie;Code ID commune;Code postal;Commune;Code departement;Code commune;No plan;1er lot;Nombre de lots;Code type local;Type local;Surface reelle bati;Nombre pieces principales;
1;Vente;24000;15;15;BD;1060;EDGAR QUINET;1248;42300;ROANNE;42;187;236;454;2;2;Appartement;66;4;
1;Vente;24000;2;0;RUE;2370;LISBONNE;1396;47000;AGEN;47;001;221;223;1;2;Appartement;22;1;
1;Vente;24100;25;0;RUE;410;DE CALLAC;609;29600;MORLAIX;29;151;294;79;1;2;Appartement;31;1;
1;Vente;24500;5587;8;;A360;IMM LE SIKKIM;2085;73210;LA PLAGNE TARENTAISE;73;150;1746;97;2;2;Appartement;14;1;
1;Vente;24500;7;0;RUE;3205;LIONEL ROYER;2065;72000;LE MANS;72;181;114;12;1;2;Appartement;13;1;
1;Vente;24500;1559;8;;B178;MON DESIR;1409;47150;MONFLANQUIN;47;175;677;108;1;2;Appartement;31;2;
1;Vente;24500;41;0;RUE;2330;DU PRESIDENT WILSON;1248;42300;ROANNE;42;187;125;510;2;2;Appartement;53;3;
1;Vente;24500;15;0;RUE;1037;FRANCOIS COQUARD;2008;69240;THIZY LES BOURGS;69;248;1103;11;1;2;Appartement;33;2;
1;Vente;24500;7;0;RUE;8740;DES VIEUX REMPARTS;1010;35400;SAINT-MALO;35;288;20;14;1;2;Appartement;8;1;
1;Vente;24554;9001;0;RUE;2150;DE LA MONTAGNE SAVART;3011;93220;GAGNY;93;032;406;474;1;2;Appartement;10;1;
1;Vente;24850;18;0;RUE;110;ALFRED DE VIGNY;431;22000;SAINT-BRIEUC;22;278;11;44;2;2;Appartement;62;3;
1;Vente;24900;55;0;RUE;2320;LAVOISIER;2061;71200;LE CREUSOT;71;153;446;26;1;2;Appartement;18;1;
1;Vente;25000;29;0;RUE;4745;JEAN VARNET;2985;93700;DRANCY;93;029;312;7;1;2;Appartement;30;3;
1;Vente;25000;11;0;RUE;492;GUY DE MAUPASSANT;1741;60100;CREIL;60;175;187;1416;2;2;Appartement;39;2;
1;Vente;25000;13;0;RUE;1402;DU VINGTIEME DE LIGNE;1404;47200;MARMANDE;47;157;66;110;2;2;Appartement;24;1;
1;Vente;25000;32;1;AV;6080;SAINT RUF;2658;84000;AVIGNON;84;007;485;8;1;2;Appartement;22;1;
1;Vente;25000;26;0;RUE;610;PAUL LANGEVIN;1213;42150;LA RICAMARIE;42;183;176;3;2;2;Appartement;55;3;
1;Vente;25000;14;0;RUE;1040;DE MULHOUSE;262;8200;SEDAN;08;409;209;1;3;2;Appartement;41;1;
1;Vente;25000;12;0;RUE;630;BERNE;2990;93200;SAINT-DENIS;93;066;39;3;2;2;Appartement;17;1;
1;Vente;25000;22;0;RUE;780;DES LIMITES;2203;76140;PETIT QUEVILLY (LE);76;498;615;10;1;2;Appartement;42;2;
1;Vente;25000;47;0;RUE;2730;DESIRE CLAUDE;1205;42100;SAINT-ETIENNE;42;218;29;11;1;2;Appartement;19;1;
1;Vente;25000;73;0;RUE;2373;CLOVIS HUGUES;318;13003;MARSEILLE 3EME;13;203;7;5;2;2;Appartement;50;3;
1;Vente;25000;5617;6;GR;332;GRANDE RUE;2697;84340;MALAUCENE;84;069;669;5;1;2;Appartement;50;3;
1;Vente;25000;18;0;RUE;1280;SEBASTIEN DE NEUFVILLE;372;14510;HOULGATE;14;338;68;307;1;2;Appartement;17;1;
1;Vente;25000;43;0;RUE;4650;DE RICHEBOURG;2065;72000;LE MANS;72;181;181;22;1;2;Appartement;17;1;
1;Vente;25000;18;1;AV;2815;DU MUGUET;258;8000;CHARLEVILLE-MEZIERES;08;105;237;344;1;2;Appartement;73;3;
1;Vente;25000;2;0;RUE;5540;VAUBAN;1642;59100;ROUBAIX;59;512;178;3;1;2;Appartement;20;1;
1;Vente;25000;7;0;RUE;4560;DE LA TRANCHEE;2735;86000;POITIERS;86;194;148;3;1;2;Appartement;14;1;
1;Vente;25000;10;0;RUE;1055;DES ECOLIERS;1248;42300;ROANNE;42;187;64;311;1;2;Appartement;62;3;
1;Vente;25000;5307;12;PL;150;PHILIPPE CHAUVIER;2605;83830;BARGEMON;83;011;616;7;1;2;Appartement;29;1;
1;Vente;25000;16;0;RUE;665;DE CRAPONNE;1260;43000;LE PUY EN VELAY;43;157;42;10;1;2;Appartement;15;1;
1;Vente;25000;5;0;RUE;640;DE LA LIBERATION;2361;77230;DAMMARTIN-EN-GOELE;77;153;22;1;2;2;Appartement;57;3;
1;Vente;25000;19;0;RUE;430;COLIGNY;1382;45200;MONTARGIS;45;208;141;24;1;2;Appartement;29;1;
1;Vente;25000;24;0;RUE;80;CARNOT;1570;54470;THIAUCOURT-REGNIEVILLE;54;518;140;2;1;2;Appartement;98;2;
1;Vente;25000;11;2;ALL;98;DE LA PATURE DE L ETANG;2063;71200;SAINT SERNIN DU BOIS;71;479;1647;1;1;2;Appartement;91;4;
1;Vente;25000;58;1;AV;6145;MAURICE THOREZ;3028;94200;IVRY-SUR-SEINE;94;041;13;35;1;2;Appartement;37;3;
1;Vente;25000;36;0;RUE;870;DE L HUBAC;81;4000;DIGNE-LES-BAINS;04;070;207;2;3;1;Maison;110;4;
1;Vente;25000;32;0;RUE;3490;DE LA GARRIGUE;666;30000;NIMES;30;189;701;4;1;2;Appartement;90;4;
1;Vente;25000;1;3;RTE;500;DU MONT DE FOURCHE;2790;88360;RUPT-SUR-MOSELLE;88;408;13;5;1;2;Appartement;64;3;
1;Vente;25000;25;0;RUE;1430;DE LA PETITE HOLLANDE;511;25200;MONTBELIARD;25;388;55;15;1;2;Appartement;65;3;
1;Vente;25500;3;0;RUE;640;MARIE COUTURIER;2008;69240;THIZY LES BOURGS;69;248;614;2;1;2;Appartement;90;4;
1;Vente;25500;13;0;RUE;3720;FRANCOIS ALBERT;1204;42000;SAINT-ETIENNE;42;218;188;25;1;2;Appartement;45;2;
1;Vente;25500;9;0;RUE;3050;ETIENNE DOLET;945;34500;BEZIERS;34;032;188;10;3;2;Appartement;31;2;
1;Vente;25537;9002;0;RUE;1300;ERNEST SARROU;1396;47000;AGEN;47;001;848;74;1;2;Appartement;17;1;
1;Vente;25650;3;0;RUE;530;TRAVERSIERE;90;4400;BARCELONNETTE;04;019;99;6;1;2;Appartement;18;1;
1;Vente;25800;3;12;PL;24;DU JEU DE BALLON;928;34230;PLAISSAN;34;204;280;2;1;2;Appartement;66;2;
1;Vente;25900;28;0;RUE;570;GAMBETTA;262;8200;SEDAN;08;409;2;15;1;2;Appartement;39;1;
1;Vente;26000;72;0;RUE;1640;SAINT PIERRE;1462;50200;COUTANCES;50;147;340;8;1;2;Appartement;35;2;
1;Vente;26000;7;0;RUE;2570;DU DOCTEUR LABAT;2566;82000;MONTAUBAN;82;121;43;4;1;2;Appartement;24;1;
1;Vente;26000;38;0;RUE;5670;DE TURLY;415;18000;BOURGES;18;033;498;219;2;2;Appartement;54;2;
1;Vente;26000;6;12;PL;1830;JEAN JAURES;1868;65000;TARBES;65;440;549;104;1;2;Appartement;24;1;
1;Vente;26000;306;0;RUE;40;DE LA CHESNAIE;2209;76320;SAINT PIERRE LES ELBEUF;76;640;320;201;1;2;Appartement;55;3;
1;Vente;26000;46;0;RUE;2590;DE METZ;2562;81100;CASTRES;81;065;314;109;1;2;Appartement;18;1;
1;Vente;26000;53;1;AV;280;DU COLONEL MOLL;1480;51300;VITRY LE FRANCOIS;51;649;86;17;2;2;Appartement;52;2;
1;Vente;26000;3;0;RUE;6771;ROGER LAGRANGE;2050;71100;CHALON-SUR-SAONE;71;076;35;110;1;2;Appartement;27;1;
1;Vente;26000;24;0;RUE;530;DE FLEURIMONT;1004;35600;REDON;35;236;374;5;1;2;Appartement;17;1;
1;Vente;26100;6;0;RUE;196;DE L ANC ECOLE NORMALE;2745;87000;LIMOGES;87;085;52;15;2;2;Appartement;22;1;
1;Vente;26100;5001;8;;B092;MAYNEOU;1399;47700;CASTELJALOUX;47;052;565;27;1;2;Appartement;28;2;
1;Vente;26450;27;2;ALL;3677;DES PIGNONS;2731;85160;SAINT-JEAN-DE-MONTS;85;234;2;1204;1;2;Appartement;13;1;
1;Vente;26500;27;15;BD;1865;EMILE ZOLA;2065;72000;LE MANS;72;181;143;20;1;2;Appartement;17;1;
1;Vente;26500;39;0;RUE;1870;FERDINAND BUISSON;2745;87000;LIMOGES;87;085;503;43;1;2;Appartement;14;1;
1;Vente;26500;14;1;AV;230;ALBERT 1ER;1828;64320;BIZANOS;64;132;312;8;1;2;Appartement;19;1;
1;Vente;26500;4;0;RUE;1600;HUBERT COLOMBIER;76;3200;VICHY;03;310;35;1;3;2;Appartement;45;2;
1;Vente;26500;51;18;RES;A053;ALEXIA III;1683;59450;SIN LE NOBLE;59;569;287;12;2;2;Appartement;53;2;
1;Vente;26630;6;1;AV;114;DES MARTYRS;125;5400;VEYNES;05;179;511;12;1;2;Appartement;25;1;
1;Vente;27000;62;3;RTE;820;DE PORT LOUIS;1583;56570;LOCMIQUELIC;56;118;158;1;2;2;Appartement;21;2;
1;Vente;27000;89;0;RUE;330;GAMBETTA;1213;42150;LA RICAMARIE;42;183;52;35;1;2;Appartement;17;1;
1;Vente;27000;56;0;RUE;1610;JEAN JAURES;1248;42300;ROANNE;42;187;217;6;1;2;Appartement;25;1;
1;Vente;27000;4;1;AV;470;DES COMBATTANTS;465;22600;LOUDEAC;22;136;137;27;1;2;Appartement;31;1;
1;Vente;27000;3;0;RUE;160;DES TROIS GLORIEUSES;1217;42270;SAINT-PRIEST-EN-JAREZ;42;275;63;10;1;2;Appartement;25;2;
1;Vente;27000;5;2;ALL;495;DU STADE;3069;95610;ERAGNY-SUR-OISE;95;218;3;137;1;2;Appartement;98;5;
1;Vente;27000;12;0;RUE;2020;LAGARRIGUE;1868;65000;TARBES;65;440;257;13;1;2;Appartement;11;1;
1;Vente;27000;5;1;AV;5989;DU MERLAN;319;13014;MARSEILLE 14EME;13;214;93;223;1;2;Appartement;18;1;
1;Vente;27000;2;2;ALL;287;DES CHARMILLES;366;14100;LISIEUX;14;366;55;145;2;2;Appartement;29;1;
1;Vente;27000;6;0;RUE;620;GUSTAVE RICHARD;1444;49500;SEGRE-EN-ANJOU BLEU;49;331;274;37;1;2;Appartement;26;1;
1;Vente;27000;12;1;AV;3515;DU MIDI;2745;87000;LIMOGES;87;085;22;37;1;2;Appartement;180;4;
1;Vente;27000;2;0;RUE;560;DE L ORPHELINAT;1414;48100;MARVEJOLS;48;092;290;10;2;2;Appartement;43;2;
1;Vente;27000;51;0;RUE;890;SAINT ELZEAR;2675;84400;APT;84;003;92;17;1;2;Appartement;24;1;
1;Vente;27000;30;0;RUE;2620;SERURIER;55;2000;LAON;02;408;256;5;1;2;Appartement;27;1;
1;Vente;27000;7197;18;RES;A025;LE SCHUSS 3;83;4260;ALLOS;04;006;129;278;1;2;Appartement;17;1;
1;Vente;27000;1;1;AV;1190;DES DAMES DE ST MAUR;1825;64000;PAU;64;445;123;43;1;2;Appartement;19;1;
1;Vente;27000;29;0;RUE;1290;HAUTE;609;29600;MORLAIX;29;151;168;1;1;2;Appartement;27;1;
1;Vente;27000;4;0;RUE;1340;DE LA RESISTANCE;2873;91290;ARPAJON;91;021;99;7;1;2;Appartement;35;1;
1;Vente;27000;28;1;AV;4385;DE PARIS;1406;47300;VILLENEUVE SUR LOT;47;323;291;3;1;2;Appartement;24;2;
1;Vente;27010;33;0;RUE;7932;DU 65E REGIMENT INFANTERIE;1277;44000;NANTES;44;109;33;8;1;2;Appartement;35;2;
1;Vente;27480;13;0;RUE;390;CAPITAINE ROOS;2753;88000;EPINAL;88;160;155;1A;2;2;Appartement;36;2;
1;Vente;27500;70;0;RUE;333;DU DOC ANDARELLI;2675;84400;APT;84;003;5;18;2;2;Appartement;67;4;
1;Vente;27500;855;0;RUE;1225;DE L HORLOGERIE;1787;62400;BETHUNE;62;119;428;65;1;2;Appartement;16;1;
1;Vente;27500;22;0;RUE;502;DES ROSIERS;1502;52800;NOGENT;52;353;54;14;1;2;Appartement;48;2;
1;Vente;27600;6;15;BD;220;DES ETINES;1254;42120;LE COTEAU;42;071;122;31;1;2;Appartement;18;1;
1;Vente;27900;11;0;RUE;7512;RAOUL FOLLEREAU;1205;42100;SAINT-ETIENNE;42;218;168;525;2;2;Appartement;48;2;
1;Vente;28000;145;24;QUAI;471;DE BILINA;722;30100;ALES;30;007;242;2;1;2;Appartement;39;2;
1;Vente;28000;24;0;RUE;4816;DU JET D EAU;318;13003;MARSEILLE 3EME;13;203;144;5;2;2;Appartement;74;3;
1;Vente;28000;9;0;RUE;1255;12E REGIMENT DE CHASSEURS;262;8200;SEDAN;08;409;314;15;1;2;Appartement;48;2;
1;Vente;28000;11;0;RUE;677;GENERAL BERNIQUET;1558;54300;LUNEVILLE;54;329;245;107;2;2;Appartement;38;2;
2;Vente;28000;36;0;RUE;4560;VICTOR HUGO;290;11000;CARCASSONNE;11;069;822;17;2;2;Appartement;20;1;
1;Vente;28000;6;0;RUE;574;DU DOCTEUR LECOMTE;465;22600;LOUDEAC;22;136;401;26;1;2;Appartement;26;1;
1;Vente;28000;71;0;RUE;420;FRANCOIS DUCAROUGE;2059;71160;DIGOIN;71;176;246;22;2;2;Appartement;72;4;
1;Vente;28000;5815;8;;B168;AUX GLOVETTES;1102;38250;VILLARD-DE-LANS;38;548;115;13;1;2;Appartement;16;1;
1;Vente;28000;11;0;RUE;150;DU BREUIL;2038;70000;VESOUL;70;550;392;107;1;2;Appartement;27;1;
1;Vente;28000;6;0;RUE;642;DU PUITS DE LA ROCHE;1050;37120;RICHELIEU;37;196;697;9;1;2;Appartement;75;4;
1;Vente;28000;19;1;AV;4425;DES TAMARIS;2731;85160;SAINT-JEAN-DE-MONTS;85;234;199;2;1;1;Maison;10;1;
1;Vente;28000;52;1;AV;3450;JEAN JAURES;425;19100;BRIVE LA GAILLARDE;19;031;39;28;1;2;Appartement;22;1;
1;Vente;28000;58;6;GR;26;GRANDE RUE;505;25240;MOUTHE;25;413;188;6;1;2;Appartement;18;1;
1;Vente;28000;15;0;RUE;2190;DES CURES;1356;45000;ORLEANS;45;234;67;5;1;2;Appartement;38;2;
1;Vente;28000;4;1;AV;1280;DU DIX HUITIEME RI;1825;64000;PAU;64;445;182;78;1;2;Appartement;15;1;
1;Vente;28000;7;0;RUE;20;DE LA VOLOGNE;2770;88600;LAVELINE-DEVANT-BRUYERES;88;262;50;1;4;2;Appartement;52;2;
1;Vente;28000;4;0;RUE;1290;ERNEST RENAN;1396;47000;AGEN;47;001;279;316;2;2;Appartement;67;4;
1;Vente;28095;6365;8;;B116;LE MALATRAY;1079;38580;ALLEVARD;38;006;377;23;1;2;Appartement;22;1;
1;Vente;28100;16;0;RUE;1265;DU PARC;1391;45500;GIEN;45;155;374;22;2;2;Appartement;26;1;
1;Vente;28270;6;42;VAL;433;DE RAVENNE;1540;54240;JOEUF;54;280;76;53;1;2;Appartement;53;3;
1;Vente;28350;;18;RES;A039;LA SAPINIERE;98;4400;UVERNET-FOURS;04;226;19;1007;1;2;Appartement;25;1;
1;Vente;28400;2;1;AV;153;DES EXALS;304;11560;FLEURY D AUDE;11;145;114;2;1;2;Appartement;17;1;
1;Vente;28400;9001;18;RES;A581;MIRABEAU TOUR 1;2197;76800;SAINT-ETIENNE-DU-ROUVRAY;76;575;201;14;2;2;Appartement;54;2;
1;Vente;28400;56;1;AV;360;DE LA LIBERATION;1254;42120;LE COTEAU;42;071;711;24;1;2;Appartement;38;2;
1;Vente;28500;19;1;AV;1270;DAUMESNIL;468;24000;PERIGUEUX;24;322;127;2;1;2;Appartement;33;1;
1;Vente;28500;5821;8;;B373;VILLARD LE HAUT;1102;38250;VILLARD-DE-LANS;38;548;101;106;3;2;Appartement;20;1;
1;Vente;28500;17;8;;A671;RSE NORD;317;13015;MARSEILLE 15EME;13;215;246;425;1;2;Appartement;35;1;
1;Vente;28500;12;3;RTE;65;DE LABATSUS;1875;65120;BAREGES;65;481;1761;233;1;2;Appartement;21;1;
1;Vente;28500;22;1;AV;230;LE CORBUSIER;1477;51470;SAINT-MEMMIE;51;506;98;210;2;2;Appartement;28;1;
1;Vente;28500;16;0;RUE;60;DE L ARMISTICE;97;4100;MANOSQUE;04;112;265;7;2;2;Appartement;52;2;
1;Vente;28500;25;1;AV;6460;TURGOT;425;19100;BRIVE LA GAILLARDE;19;031;241;35;2;2;Appartement;20;1;
1;Vente;28500;7;1;AV;1340;DE LA GARE;1476;51000;CHALONS EN CHAMPAGNE;51;108;9;5;1;2;Appartement;39;2;
1;Vente;28500;82;0;RUE;2870;DES DOCTEURS CHARCOT;1205;42100;SAINT-ETIENNE;42;218;177;126;1;2;Appartement;21;1;
1;Vente;28500;202;1;AV;1420;DU PERE TASSE;1084;38410;CHAMROUSSE;38;567;70;96;1;2;Appartement;15;1;
1;Vente;28600;5;1;AV;84;HENRI IV;776;32150;CAZAUBON;32;096;192;8;1;2;Appartement;24;1;
1;Vente;28600;24;0;RUE;1650;MARECHAL LYAUTEY;2753;88000;EPINAL;88;160;114;8;1;2;Appartement;24;1;
1;Vente;28630;6;0;RUE;3470;VOLTAIRE;1868;65000;TARBES;65;440;228;1;2;2;Appartement;35;1;
1;Vente;28800;14;0;RUE;90;BARON BOUVIER;2038;70000;VESOUL;70;550;175;32;1;2;Appartement;34;1;
1;Vente;28900;6;1;AV;2326;DE LA GARE;2658;84000;AVIGNON;84;007;1275;65;1;2;Appartement;20;1;
1;Vente;28990;17;0;RUE;450;BUZOT;551;27000;EVREUX;27;229;600;818;2;2;Appartement;13;1;
1;Vente;29000;87;0;RUE;435;LA FONTAINE;276;10300;SAINTE SAVINE;10;362;646;28;1;2;Appartement;17;1;
1;Vente;29000;4;0;RUE;275;ANTOINE DE SAINT EXUPERY;290;11000;CARCASSONNE;11;069;69;13;2;2;Appartement;37;2;
1;Vente;29000;17;0;RUE;78;DE VILLENEUVE;1006;35330;LA CHAPELLE BOUEXIC;35;057;283;8;1;2;Appartement;28;1;
1;Vente;29000;24;1;AV;830;PAUL DOUMER;2545;80410;CAYEUX-SUR-MER;80;182;44;3;3;2;Appartement;30;2;
1;Vente;29000;1;0;RUE;82;DU PONT DES ARTS;1413;48150;MEYRUEIS;48;096;673;1;2;2;Appartement;90;5;
1;Vente;29000;36;0;RUE;502;DES ROSIERS;1502;52800;NOGENT;52;353;54;47;1;2;Appartement;48;2;
1;Vente;29000;11;1;AV;440;DU GEN LECLERC;1388;45330;LE MALESHERBOIS;45;191;469;3;1;2;Appartement;35;2;
1;Vente;29000;11;0;RUE;2200;MARCEL SEMBAT;414;18100;VIERZON;18;279;170;43;1;2;Appartement;48;2;
1;Vente;29000;169;0;RUE;790;BEAUVOISINE;2199;76000;ROUEN;76;540;88;7;1;2;Appartement;10;1;
1;Vente;29000;28;15;BD;1060;EDGAR QUINET;1248;42300;ROANNE;42;187;372;24;2;2;Appartement;41;2;
1;Vente;29000;13;0;RUE;1070;JEAN BARTHELEMY;1260;43000;LE PUY EN VELAY;43;157;289;45;1;2;Appartement;28;1;
1;Vente;29000;85;0;RUE;1050;LAMARTINE;2007;69400;VILLEFRANCHE;69;264;109;9;1;2;Appartement;14;1;
1;Vente;29000;95;0;RUE;580;DE SAINT VALERY;2550;80460;AULT;80;039;46;15;1;2;Appartement;19;2;
1;Vente;29000;33;2;ALL;3677;DES PIGNONS;2731;85160;SAINT-JEAN-DE-MONTS;85;234;12;264;1;2;Appartement;10;1;
1;Vente;29000;4;1;AV;1740;GASTON LACOSTE;1825;64000;PAU;64;445;32;114;1;2;Appartement;25;1;
1;Vente;29000;10;1;AV;360;LOUIS ANTERIOU;237;7800;LA-VOULTE-SUR-RHONE;07;349;126;3;2;2;Appartement;33;2;
1;Vente;29000;2;0;RUE;1565;DE CHACHON;2533;79300;BRESSUIRE;79;049;135;22;2;2;Appartement;18;1;
1;Vente;29000;3;0;RUE;6771;ROGER LAGRANGE;2050;71100;CHALON-SUR-SAONE;71;076;35;131;1;2;Appartement;27;1;
1;Vente;29000;43;0;RUE;630;EVENOS;2623;83500;LA SEYNE SUR MER;83;126;953;3;1;2;Appartement;42;3;
1;Vente;29000;160;1;AV;765;BOLLEE;2065;72000;LE MANS;72;181;147;2027;1;2;Appartement;26;1;
1;Vente;29000;5483;3;RTE;260;DE GONFREVILLE CAILLOT;2244;76110;BREAUTE;76;141;32;7;1;1;Maison;10;1;
1;Vente;29000;38;0;RUE;2672;SURCOUF;1461;50120;CHERBOURG-EN-COTENTIN;50;129;55;2;1;1;Maison;53;3;
1;Vente;29000;11;0;RUE;410;ELLE;597;29300;QUIMPERLE;29;233;309;10;1;2;Appartement;34;1;
1;Vente;29010;9;2;ALL;3677;DES PIGNONS;2731;85160;SAINT-JEAN-DE-MONTS;85;234;215;11;1;2;Appartement;13;1;
1;Vente;29100;3;0;RUE;400;GUILLAUME OLIVIER;2610;83460;LES ARCS;83;004;1030;3;2;2;Appartement;44;2;
1;Vente;29200;27;0;RUE;2010;DE LA PREFECTURE;2753;88000;EPINAL;88;160;486;12;1;2;Appartement;24;1;
1;Vente;29400;7;0;RUE;6803;PAUL RONIN;1205;42100;SAINT-ETIENNE;42;218;6;114;1;2;Appartement;56;2;
1;Vente;29435;1;0;RUE;28;DES JARDINS;935;34230;POUZOLS;34;215;32;2;1;2;Appartement;48;3;
1;Vente;29450;319;0;RUE;540;DES CHARDONS BLEUS;1084;38410;CHAMROUSSE;38;567;61;137;2;2;Appartement;17;1;
1;Vente;29450;2;2;ALL;5372;MARCEL DUPRE;2198;76100;ROUEN;76;540;55;39;1;2;Appartement;14;1;
1;Vente;29490;7;0;RUE;2823;L HOTELLERIE;1295;44470;CARQUEFOU;44;026;93;120;1;2;Appartement;22;1;
1;Vente;29500;855;0;RUE;1225;DE L HORLOGERIE;1787;62400;BETHUNE;62;119;537;5;1;2;Appartement;13;1;
1;Vente;29500;9;0;RUE;4717;JEAN CRISTOFOL;318;13003;MARSEILLE 3EME;13;203;111;178;1;2;Appartement;22;1;
1;Vente;29500;7;12;PL;745;GENERAL DE GAULLE;81;4000;DIGNE-LES-BAINS;04;070;51;24;1;2;Appartement;39;1;
1;Vente;29500;33;0;RUE;8390;DE TERRENOIRE;1205;42100;SAINT-ETIENNE;42;218;119;59;2;2;Appartement;25;1;
1;Vente;29500;18;1;AV;2460;FLEURS;142;6000;NICE;06;088;151;1;1;2;Appartement;22;2;
1;Vente;29500;30;0;RUE;2620;SERURIER;55;2000;LAON;02;408;256;3;1;2;Appartement;27;1;
1;Vente;29700;28;0;RUE;8901;SEDAINE;3203;75011;PARIS 11;75;111;20;181;1;2;Appartement;41;2;
1;Vente;29790;2;10;IMP;6946;ROBERT SCHUMAN;666;30000;NIMES;30;189;35;294;1;2;Appartement;22;1;
1;Vente;29800;7192;8;;B029;LA CHAPELLE;83;4260;ALLOS;04;006;14;41;1;2;Appartement;20;1;
1;Vente;29900;7199;8;;B106;LE SEIGNUS BAS;83;4260;ALLOS;04;006;213;39;1;2;Appartement;18;1;
1;Vente;30000;81;1;AV;340;DE LA REPUBLIQUE;1137;39300;CHAMPAGNOLE;39;097;103;14;1;2;Appartement;21;1;
1;Vente;30000;5;0;RUE;420;DE LA MAIRIE;1958;69420;CONDRIEU;69;064;317;24;1;2;Appartement;23;1;
1;Vente;30000;11;0;RUE;480;DE LYON;1236;42130;BOEN-SUR-LIGNON;42;019;174;15;2;2;Appartement;81;3;
1;Vente;30000;17;12;PL;584;DE LA LIBERTE;2705;85110;CHANTONNAY;85;051;329;19;2;2;Appartement;30;1;
1;Vente;30000;3;0;RUE;506;JOSEPH DELATTRE;2212;76150;MAROMME;76;410;385;25;1;2;Appartement;28;1;
1;Vente;30000;304;0;RUE;628;DE TARARE;2014;69400;GLEIZE;69;092;57;7;1;2;Appartement;17;1;
1;Vente;30000;550;8;;B195;GUZET SKI;266;9140;USTOU;09;322;3886;186;1;2;Appartement;36;3;
1;Vente;30000;3;1;AV;3610;DE VALMY;1476;51000;CHALONS EN CHAMPAGNE;51;108;529;442;2;2;Appartement;29;1;
1;Vente;30000;11;0;RUE;9479;DE VERSAILLES;318;13003;MARSEILLE 3EME;13;203;40;2;1;2;Appartement;38;2;
1;Vente;30000;46;15;BD;6078;DE LA MILLIERE;345;13011;MARSEILLE 11EME;13;211;84;48;2;2;Appartement;40;1;
1;Vente;30000;19;0;RUE;160;DU 14 JUILLET;1263;43620;SAINT-PAL-DE-MONS;43;213;992;13;7;2;Appartement;70;2;
1;Vente;30000;14;0;RUE;1760;PORTE CROUY;62;2200;SOISSONS;02;722;44;1;6;2;Appartement;75;2;
1;Vente;30000;5;0;RUE;60;COURBET;1522;54320;MAXEVILLE;54;357;240;4;1;2;Appartement;27;1;
1;Vente;30000;5040;8;;B014;L EGLISE;726;30960;SAINT-FLORENT-SUR-AUZONNET;30;253;164;3;3;2;Appartement;52;3;
2;Vente;30000;125;0;RUE;550;DU COMBAT;2578;83300;DRAGUIGNAN;83;050;947;6;2;2;Appartement;25;1;
1;Vente;30000;7;0;RUE;680;DE LA PRAIRIE;1359;45140;ST JEAN DE LA RUELLE;45;285;167;442;2;2;Appartement;59;3;
1;Vente;30000;9001;18;RES;A583;MIRABEAU TOUR 3;2197;76800;SAINT-ETIENNE-DU-ROUVRAY;76;575;201;306;2;2;Appartement;80;4;
1;Vente;30000;8;15;BD;8026;ROMIEU;317;13015;MARSEILLE 15EME;13;215;76;7;1;2;Appartement;29;1;
1;Vente;30000;41;15;BD;4438;HENRI MAULINI;319;13014;MARSEILLE 14EME;13;214;108;3;1;2;Appartement;32;2;
1;Vente;30000;171;18;RES;A049;HAWAI;301;11370;LEUCATE;11;202;77;171;1;1;Maison;26;2;
1;Vente;30000;5245;8;;B055;MONTAGNE DE BEURE;538;26420;SAINT-AGNAN-EN-VERCORS;26;290;275;101;1;2;Appartement;18;1;
1;Vente;30000;4;0;RUE;1015;VINCENT VAN GOGH;1383;45120;CHALETTE-SUR-LOING;45;068;170;15;1;2;Appartement;16;1;
1;Vente;30000;52;0;RUE;2256;CHRISTOPHE COLOMB;324;13006;MARSEILLE 6EME;13;206;161;1;1;2;Appartement;40;2;
1;Vente;30000;5;0;RUE;1540;GASTON PHOEBUS;1834;64150;MOURENX;64;410;254;102;2;2;Appartement;58;3;
1;Vente;30000;36;0;RUE;80;DE DIJON;2044;70100;ARC-LES-GRAY;70;026;779;2;2;2;Appartement;60;2;
1;Vente;30000;2;0;RUE;2040;FAIDHERBE;415;18000;BOURGES;18;033;176;1;2;2;Appartement;34;1;
1;Vente;30000;37;0;RUE;7572;DE POITOU;3195;75003;PARIS 03;75;103;32;20;1;2;Appartement;10;1;
1;Vente;30000;9146;1;AV;780;DU PORT;2020;69220;BELLEVILLE-EN-BEAUJOLAIS;69;019;465;15;1;1;Maison;108;4;
1;Vente;30000;19;1;AV;1340;MARECHAL FOCH;1260;43000;LE PUY EN VELAY;43;157;102;10;1;2;Appartement;37;2;
1;Vente;30000;21;0;RUE;125;DES THERMES;1897;66110;AMELIE LES BAINS;66;003;1129;8;1;2;Appartement;22;1;
1;Vente;30000;29;0;RUE;1020;DE LA PRAIRIE;2779;88100;SAINT DIE DES VOSGES;88;413;335;58;1;2;Appartement;69;3;
1;Vente;30000;5;0;RUE;50;DROITE;174;6660;SAINT-ETIENNE-DE-TINEE;06;120;272;13;1;2;Appartement;20;1;
1;Vente;30000;11;3;RTE;40;DE BAZOILLES;2769;88350;LIFFOL-LE-GRAND;88;270;87;1;1;1;Maison;65;3;
1;Vente;30000;11;0;RUE;790;CARNOT;1825;64000;PAU;64;445;523;51;1;2;Appartement;27;1;
